"","commit","repo_owner","repo_name","additions","deletions"
"1653",2016-03-05 14:22:44,"goorion","aurora",1153,42
"1654",2016-03-05 22:17:41,"goorion","aurora",325,29
"1655",2016-03-05 22:18:29,"goorion","aurora",325,29
"1656",2016-03-06 17:24:27,"goorion","aurora",14655,918
"1657",2016-03-06 17:25:26,"goorion","aurora",14655,918
"1658",2016-03-10 23:27:29,"goorion","aurora",1527,2252
"1659",2016-03-10 23:28:17,"goorion","aurora",1527,2252
"1660",2016-03-12 20:13:51,"goorion","aurora",211,28
"1661",2016-03-12 20:14:35,"goorion","aurora",211,28
"1662",2016-03-13 03:16:00,"goorion","aurora",30330,326
"1663",2016-03-13 18:04:10,"goorion","aurora",370,77
"1664",2016-03-13 18:05:04,"goorion","aurora",30631,334
"1665",2016-03-14 23:17:17,"goorion","aurora",974,126
"1666",2016-03-15 22:12:08,"goorion","aurora",12943,109
"1667",2016-02-29 18:56:19,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",0,0
"1668",2016-03-03 18:44:15,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",1,0
"1669",2016-03-03 18:45:10,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",9,0
"1670",2016-03-03 18:45:42,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",36,0
"1671",2016-03-04 18:45:32,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",2767,1
"1672",2016-03-06 19:43:09,"artbase","bartosz-zaremba-konkurs-daj-sie-poznac",28,1
"1673",2016-02-29 21:47:36,"ankwieci","doesitwork",0,0
"1674",2016-02-29 22:03:02,"mkczyk","agenda-editor",0,0
"1675",2016-02-28 18:55:41,"klamparski","mrf.nodetypesbuilder",0,0
"1676",2016-02-28 21:36:30,"klamparski","mrf.nodetypesbuilder",0,0
"1677",2016-03-13 09:46:41,"klamparski","mrf.nodetypesbuilder",0,52
"1678",2016-03-13 10:11:57,"klamparski","mrf.nodetypesbuilder",48,0
"1679",2016-03-13 13:53:26,"klamparski","mrf.nodetypesbuilder",19,2
"1680",2016-03-13 13:54:45,"klamparski","mrf.nodetypesbuilder",27,0
"1681",2016-03-13 21:50:51,"klamparski","mrf.nodetypesbuilder",92,3
"1682",2016-03-13 21:52:30,"klamparski","mrf.nodetypesbuilder",3,0
"1683",2016-03-13 21:53:07,"klamparski","mrf.nodetypesbuilder",147,3
"1684",2016-03-14 22:43:12,"klamparski","mrf.nodetypesbuilder",2555,0
"1685",2016-03-16 00:33:40,"klamparski","mrf.nodetypesbuilder",34,4
"1686",2016-03-16 00:34:08,"klamparski","mrf.nodetypesbuilder",15,0
"1687",2016-03-16 00:34:31,"klamparski","mrf.nodetypesbuilder",203,89
"1688",2016-03-16 00:36:31,"klamparski","mrf.nodetypesbuilder",48,0
"1689",2016-03-16 00:38:19,"klamparski","mrf.nodetypesbuilder",38,0
"1690",2016-03-16 00:38:46,"klamparski","mrf.nodetypesbuilder",1,0
"1691",2016-03-17 23:46:43,"klamparski","mrf.nodetypesbuilder",0,6
"1692",2016-02-29 22:36:26,"dervan","prag",0,0
"1693",2016-01-25 15:08:55,"patrikulus","nocturno",0,0
"1694",2016-01-25 17:42:34,"patrikulus","nocturno",0,0
"1695",2016-01-25 20:51:56,"patrikulus","nocturno",0,0
"1696",2016-01-25 22:33:02,"patrikulus","nocturno",0,0
"1697",2016-01-25 22:34:00,"patrikulus","nocturno",0,0
"1698",2016-01-26 12:29:05,"patrikulus","nocturno",0,0
"1699",2016-01-26 13:29:07,"patrikulus","nocturno",0,0
"1700",2016-01-26 13:39:17,"patrikulus","nocturno",0,0
"1701",2016-01-27 01:39:32,"patrikulus","nocturno",0,0
"1702",2016-01-27 01:40:22,"patrikulus","nocturno",0,0
"1703",2016-01-27 02:09:31,"patrikulus","nocturno",0,0
"1704",2016-01-27 23:21:39,"patrikulus","nocturno",0,0
"1705",2016-01-28 11:03:28,"patrikulus","nocturno",0,0
"1706",2016-01-28 21:11:31,"patrikulus","nocturno",0,0
"1707",2016-01-28 22:10:30,"patrikulus","nocturno",0,0
"1708",2016-01-29 02:40:24,"patrikulus","nocturno",0,0
"1709",2016-01-29 03:16:38,"patrikulus","nocturno",0,0
"1710",2016-01-29 10:16:49,"patrikulus","nocturno",0,0
"1711",2016-01-29 12:16:58,"patrikulus","nocturno",0,0
"1712",2016-01-29 15:36:26,"patrikulus","nocturno",0,0
"1713",2016-01-29 22:18:38,"patrikulus","nocturno",0,0
"1714",2016-01-30 23:50:09,"patrikulus","nocturno",0,0
"1715",2016-02-01 08:09:33,"patrikulus","nocturno",0,0
"1716",2016-02-29 21:17:03,"patrikulus","nocturno",0,0
"1717",2016-03-13 22:59:15,"patrikulus","nocturno",122,22
"1718",2016-03-13 23:51:45,"patrikulus","nocturno",676,0
"1719",2016-03-14 00:13:35,"patrikulus","nocturno",0,1240
"1720",2016-03-14 00:24:56,"patrikulus","nocturno",0,40708
"1721",2016-03-14 00:28:47,"patrikulus","nocturno",6,1
"1722",2016-03-14 07:35:26,"patrikulus","nocturno",1,0
"1723",2016-03-13 22:14:14,"netgwg","konkurs",42472,0
"1724",2016-02-29 22:54:43,"pulakmpc","financemng",0,0
"1725",2016-02-29 22:27:09,"kruq","oferto",0,0
"1726",2016-03-03 23:36:37,"coffeina","feedbacker",549,0
"1727",2016-02-29 22:39:00,"curryy","memorizeit",0,0
"1728",2016-03-02 05:07:23,"fadwick","forgotten_arena",17,0
"1729",2016-02-20 11:51:49,"kicholen","spaceshooter",0,0
"1730",2016-02-20 13:45:52,"kicholen","spaceshooter",0,0
"1731",2016-02-21 16:31:01,"kicholen","spaceshooter",0,0
"1732",2016-02-21 17:28:27,"kicholen","spaceshooter",0,0
"1733",2016-02-21 19:06:43,"kicholen","spaceshooter",0,0
"1734",2016-02-21 20:43:53,"kicholen","spaceshooter",0,0
"1735",2016-03-01 18:27:38,"kicholen","spaceshooter",1,0
"1736",2016-03-01 19:41:00,"kicholen","spaceshooter",20,4
"1737",2016-03-01 20:06:12,"kicholen","spaceshooter",21,31
"1738",2016-03-01 20:51:19,"kicholen","spaceshooter",44,9
"1739",2016-03-08 17:49:41,"kicholen","spaceshooter",28,20
"1740",2016-03-08 17:52:46,"kicholen","spaceshooter",130,0
"1741",2016-03-08 18:03:03,"kicholen","spaceshooter",748,772
"1742",2016-03-08 18:50:17,"kicholen","spaceshooter",39,0
"1743",2016-03-08 19:15:16,"kicholen","spaceshooter",15,7
"1744",2016-03-08 19:43:18,"kicholen","spaceshooter",297,148
"1745",2016-03-08 20:11:38,"kicholen","spaceshooter",4065,2861
"1746",2016-03-09 17:48:06,"kicholen","spaceshooter",1,1
"1747",2016-03-09 20:13:26,"kicholen","spaceshooter",205,74
"1748",2016-03-09 20:48:02,"kicholen","spaceshooter",61,4
"1749",2016-03-10 19:19:35,"kicholen","spaceshooter",143,31
"1750",2016-03-10 20:47:24,"kicholen","spaceshooter",473,45
"1751",2016-03-12 13:05:16,"kicholen","spaceshooter",435,149
"1752",2016-03-12 15:31:24,"kicholen","spaceshooter",730,254
"1753",2016-03-12 17:05:25,"kicholen","spaceshooter",76,8
"1754",2016-03-12 17:29:15,"kicholen","spaceshooter",114,18
"1755",2016-03-12 17:30:46,"kicholen","spaceshooter",106,25
"1756",2016-03-14 18:24:20,"kicholen","spaceshooter",849,289
"1757",2016-03-16 20:00:19,"kicholen","spaceshooter",606,23
"1758",2016-03-16 21:15:56,"kicholen","spaceshooter",265,421
"1759",2016-03-01 17:41:54,"zelazowy","panikoton",83,0
"1760",2016-03-08 21:22:18,"zelazowy","panikoton",35,0
"1761",2016-03-10 19:34:56,"zelazowy","panikoton",426,0
"1762",2016-03-12 13:15:24,"zelazowy","panikoton",68,3
"1763",2016-03-14 18:29:59,"zelazowy","panikoton",126,29
"1764",2016-03-02 19:32:26,"mkowsiak","scratch",1,0
"1765",2016-03-02 19:34:17,"mkowsiak","scratch",0,0
"1766",2016-03-02 20:03:51,"mkowsiak","scratch",8,1
"1767",2016-03-02 20:11:03,"mkowsiak","scratch",18,0
"1768",2016-03-07 20:08:00,"mkowsiak","scratch",28,1
"1769",2016-03-10 18:13:27,"mkowsiak","scratch",0,0
"1770",2016-03-10 18:13:49,"mkowsiak","scratch",28,1
"1771",2016-01-14 22:06:00,"alien-mcl","ursa",0,0
"1772",2016-01-15 21:43:42,"alien-mcl","ursa",0,0
"1773",2016-01-15 22:16:25,"alien-mcl","ursa",0,0
"1774",2016-01-20 19:41:18,"alien-mcl","ursa",0,0
"1775",2016-01-20 20:25:03,"alien-mcl","ursa",0,0
"1776",2016-01-20 20:32:50,"alien-mcl","ursa",0,0
"1777",2016-01-20 20:47:28,"alien-mcl","ursa",0,0
"1778",2016-01-21 20:28:42,"alien-mcl","ursa",0,0
"1779",2016-01-21 20:51:02,"alien-mcl","ursa",0,0
"1780",2016-01-22 22:26:11,"alien-mcl","ursa",0,0
"1781",2016-01-23 18:47:41,"alien-mcl","ursa",0,0
"1782",2016-01-23 20:32:07,"alien-mcl","ursa",0,0
"1783",2016-01-24 15:58:45,"alien-mcl","ursa",0,0
"1784",2016-01-24 18:55:22,"alien-mcl","ursa",0,0
"1785",2016-01-25 19:14:51,"alien-mcl","ursa",0,0
"1786",2016-02-17 21:17:08,"alien-mcl","ursa",0,0
"1787",2016-02-18 21:35:46,"alien-mcl","ursa",0,0
"1788",2016-02-20 20:09:29,"alien-mcl","ursa",0,0
"1789",2016-02-20 20:26:09,"alien-mcl","ursa",0,0
"1790",2016-02-20 20:29:52,"alien-mcl","ursa",0,0
"1791",2016-02-21 16:19:18,"alien-mcl","ursa",0,0
"1792",2016-02-21 19:06:20,"alien-mcl","ursa",0,0
"1793",2016-02-21 20:26:06,"alien-mcl","ursa",0,0
"1794",2016-02-22 20:09:57,"alien-mcl","ursa",0,0
"1795",2016-02-22 20:19:37,"alien-mcl","ursa",0,0
"1796",2016-02-22 20:26:38,"alien-mcl","ursa",0,0
"1797",2016-02-24 18:31:34,"alien-mcl","ursa",0,0
"1798",2016-02-27 19:25:18,"alien-mcl","ursa",0,0
"1799",2016-02-28 18:48:12,"alien-mcl","ursa",0,0
"1800",2016-02-29 19:56:46,"alien-mcl","ursa",0,0
"1801",2016-03-06 19:19:34,"xorch","welldoneitxam",275,0
"1802",2016-03-06 19:48:07,"xorch","welldoneitxam",8921,0
"1803",2016-03-06 19:51:21,"xorch","welldoneitxam",0,5
"1804",2016-03-06 20:38:11,"xorch","welldoneitxam",6,0
"1805",2016-03-06 20:38:39,"xorch","welldoneitxam",1,1
"1806",2016-03-07 20:20:27,"xorch","welldoneitxam",17,1480
"1807",2016-03-07 20:20:35,"xorch","welldoneitxam",6,0
"1808",2016-03-12 14:19:13,"xorch","welldoneitxam",189,31
"1809",2016-03-12 19:58:37,"xorch","welldoneitxam",5,9
"1810",2016-03-13 21:21:51,"xorch","welldoneitxam",277,13
"1811",2016-03-09 10:05:46,"rporzuc","findfriends",739,0
"1812",2016-03-09 10:10:30,"rporzuc","findfriends",1015,0
"1813",2016-03-09 11:10:03,"rporzuc","findfriends",739,0
"1814",2016-03-09 11:32:52,"rporzuc","findfriends",1,0
"1815",2016-03-09 12:01:17,"rporzuc","findfriends",1,1
"1816",2015-11-11 17:52:20,"novakov","pather",0,0
"1817",2015-11-11 21:44:34,"novakov","pather",0,0
"1818",2015-11-12 19:50:28,"novakov","pather",0,0
"1819",2015-11-20 11:52:30,"novakov","pather",0,0
"1820",2015-11-20 16:29:33,"novakov","pather",0,0
"1821",2015-11-22 14:28:34,"novakov","pather",0,0
"1822",2015-11-22 17:56:37,"novakov","pather",0,0
"1823",2015-11-22 20:23:52,"novakov","pather",0,0
"1824",2015-11-22 21:59:03,"novakov","pather",0,0
"1825",2016-01-13 20:36:44,"novakov","pather",0,0
"1826",2016-01-17 17:22:07,"novakov","pather",0,0
"1827",2016-01-23 23:23:37,"novakov","pather",0,0
"1828",2016-01-23 23:52:20,"novakov","pather",0,0
"1829",2016-02-04 18:39:16,"novakov","pather",0,0
"1830",2016-02-04 19:21:19,"novakov","pather",0,0
"1831",2016-02-09 20:06:15,"novakov","pather",0,0
"1832",2016-02-20 13:08:35,"novakov","pather",0,0
"1833",2016-02-20 13:51:55,"novakov","pather",0,0
"1834",2016-02-25 18:27:34,"novakov","pather",0,0
"1835",2016-02-28 20:50:18,"novakov","pather",0,0
"1836",2016-03-01 17:46:17,"novakov","pather",38,36
"1837",2016-03-07 21:19:02,"novakov","pather",122,130
"1838",2016-01-09 20:59:47,"tsovek","krakmapp",0,0
"1839",2016-03-03 20:33:17,"tsovek","krakmapp",19430,0
"1840",2016-03-03 20:36:10,"tsovek","krakmapp",235,0
"1841",2016-03-03 20:37:32,"tsovek","krakmapp",129,0
"1842",2016-03-03 20:46:22,"tsovek","krakmapp",4,0
"1843",2016-03-07 23:47:18,"tsovek","krakmapp",15,13
"1844",2016-03-07 23:47:18,"tsovek","krakmapp",71,0
"1845",2016-03-07 23:47:18,"tsovek","krakmapp",185,11
"1846",2016-03-07 23:47:18,"tsovek","krakmapp",536,0
"1847",2016-03-14 20:27:11,"tsovek","krakmapp",3,2
"1848",2016-03-14 20:33:09,"tsovek","krakmapp",511,8
"1849",2016-03-14 21:15:09,"tsovek","krakmapp",6,6
"1850",2016-03-14 22:05:23,"tsovek","krakmapp",262,4
"1851",2016-03-15 23:19:42,"tsovek","krakmapp",239,3
"1852",2016-03-15 23:22:58,"tsovek","krakmapp",584,3
"1853",2016-03-16 20:51:21,"tsovek","krakmapp",2200,407
"1854",2016-03-03 12:06:15,"adambutch","nativescript-angular-battleship",21,0
"1855",2016-03-14 14:28:11,"adambutch","nativescript-angular-battleship",571,0
"1856",2016-03-07 13:56:29,"spetz","sentry",16,3
"1857",2016-03-07 15:18:38,"spetz","sentry",213,88
"1858",2016-03-07 15:18:53,"spetz","sentry",108,0
"1859",2016-03-07 15:59:42,"spetz","sentry",118,120
"1860",2016-03-07 18:08:13,"spetz","sentry",89,58
"1861",2016-03-08 13:20:53,"spetz","sentry",65,34
"1862",2016-03-08 13:42:55,"spetz","sentry",108,121
"1863",2016-03-08 13:45:02,"spetz","sentry",108,121
"1864",2016-03-08 13:45:14,"spetz","sentry",0,0
"1865",2016-03-08 16:55:43,"spetz","sentry",342,5
"1866",2016-03-09 10:32:24,"spetz","sentry",105,5
"1867",2016-03-09 11:53:24,"spetz","sentry",214,11
"1868",2016-03-09 12:02:59,"spetz","sentry",40,24
"1869",2016-03-09 12:04:05,"spetz","sentry",1,1
"1870",2016-03-09 15:36:43,"spetz","sentry",303,5
"1871",2016-03-09 16:13:59,"spetz","sentry",82,106
"1872",2016-03-10 15:45:50,"spetz","sentry",298,167
"1873",2016-03-10 16:09:26,"spetz","sentry",65,6
"1874",2016-03-12 15:46:06,"spetz","sentry",16,1
"1875",2016-03-12 15:58:05,"spetz","sentry",11,6
"1876",2016-03-12 16:04:27,"spetz","sentry",29,4
"1877",2016-03-13 20:54:29,"spetz","sentry",1,1
"1878",2016-03-15 11:15:57,"spetz","sentry",434,12
"1879",2016-03-15 17:44:25,"spetz","sentry",64,1
"1880",2016-03-15 17:50:17,"spetz","sentry",18,4
"1881",2016-03-15 17:53:56,"spetz","sentry",2,8
"1882",2016-03-17 19:44:58,"spetz","sentry",364,0
"1883",2016-03-17 21:00:09,"spetz","sentry",26,9
"1884",2016-03-18 17:10:27,"spetz","sentry",74,37
"1885",2016-03-18 17:23:43,"spetz","sentry",70,13
"1886",2016-03-06 17:15:52,"admincenter","admincenter",21,0
"1887",2016-03-06 20:39:03,"admincenter","admincenter",0,0
"1888",2016-03-06 20:41:17,"admincenter","admincenter",1,0
"1889",2016-03-06 20:44:51,"admincenter","admincenter",1,0
"1890",2016-03-06 20:45:34,"admincenter","admincenter",0,1
"1891",2016-03-06 20:45:41,"admincenter","admincenter",0,1
"1892",2016-03-10 19:15:56,"admincenter","admincenter",54,0
"1893",2016-03-06 17:08:11,"rbrus","gettoknowthebob",2,0
"1894",2016-03-06 18:38:47,"rbrus","gettoknowthebob",3,1
"1895",2016-03-03 13:39:00,"marcinklimek","cinderclimb",2,0
"1896",2016-03-18 00:16:07,"marcinklimek","cinderclimb",42,0
"1897",2016-03-05 16:53:18,"wojciechpilzak","improsoft",6,0
"1898",2016-03-05 17:00:30,"wojciechpilzak","improsoft",0,0
"1899",2016-03-05 17:12:10,"wojciechpilzak","improsoft",0,0
"1900",2016-03-05 17:15:17,"wojciechpilzak","improsoft",9,0
"1901",2016-03-05 17:23:49,"wojciechpilzak","improsoft",8,1
"1902",2016-03-12 17:03:10,"wojciechpilzak","improsoft",23,0
"1903",2016-02-10 21:58:28,"piotrkowalczuk","charon",0,0
"1904",2016-02-10 21:58:42,"piotrkowalczuk","charon",0,0
"1905",2016-02-10 21:58:57,"piotrkowalczuk","charon",0,0
"1906",2016-02-10 21:59:10,"piotrkowalczuk","charon",0,0
"1907",2016-02-10 23:48:57,"piotrkowalczuk","charon",0,0
"1908",2016-02-18 10:43:39,"piotrkowalczuk","charon",0,0
"1909",2016-02-29 15:51:50,"piotrkowalczuk","charon",0,0
"1910",2016-02-29 16:01:46,"piotrkowalczuk","charon",0,0
"1911",2016-02-29 16:15:25,"piotrkowalczuk","charon",0,0
"1912",2016-03-01 09:12:00,"piotrkowalczuk","charon",8,1
"1913",2016-03-01 09:46:31,"piotrkowalczuk","charon",6,5
"1914",2016-03-01 09:55:32,"piotrkowalczuk","charon",115,4
"1915",2016-03-01 10:03:48,"piotrkowalczuk","charon",2,2
"1916",2016-03-01 10:09:56,"piotrkowalczuk","charon",2,2
"1917",2016-03-01 21:04:01,"piotrkowalczuk","charon",31,25
"1918",2016-03-01 21:06:23,"piotrkowalczuk","charon",117,34
"1919",2016-03-01 21:52:04,"piotrkowalczuk","charon",341,187
"1920",2016-03-01 22:23:22,"piotrkowalczuk","charon",5,5
"1921",2016-03-01 22:24:01,"piotrkowalczuk","charon",1,1
"1922",2016-03-01 22:24:23,"piotrkowalczuk","charon",45,1
"1923",2016-03-01 23:51:09,"piotrkowalczuk","charon",72,0
"1924",2016-03-02 00:00:49,"piotrkowalczuk","charon",1,1
"1925",2016-03-02 18:57:20,"piotrkowalczuk","charon",47,11
"1926",2016-03-02 19:34:32,"piotrkowalczuk","charon",120,31
"1927",2016-03-02 19:38:58,"piotrkowalczuk","charon",13,0
"1928",2016-03-02 19:39:32,"piotrkowalczuk","charon",2,1
"1929",2016-03-02 19:51:47,"piotrkowalczuk","charon",16,17
"1930",2016-03-02 20:05:41,"piotrkowalczuk","charon",4,1
"1931",2016-03-03 08:58:08,"piotrkowalczuk","charon",1,1
"1932",2016-03-03 09:00:08,"piotrkowalczuk","charon",1,1
"1933",2016-03-05 14:22:07,"lazybitch","xamarin-mindstorm",1,0
"1934",2016-03-05 20:06:09,"lazybitch","xamarin-mindstorm",12,0
"1935",2016-03-05 20:42:01,"lazybitch","xamarin-mindstorm",228,0
"1936",2016-03-05 22:20:08,"lazybitch","xamarin-mindstorm",51,7
"1937",2016-03-09 19:55:51,"lazybitch","xamarin-mindstorm",27,0
"1938",2016-03-09 20:03:21,"lazybitch","xamarin-mindstorm",36,0
"1939",2016-03-09 20:36:47,"lazybitch","xamarin-mindstorm",9,7
"1940",2016-03-09 20:37:26,"lazybitch","xamarin-mindstorm",10,1
"1941",2016-03-15 20:00:31,"lazybitch","xamarin-mindstorm",17,0
"1942",2016-03-15 20:04:02,"lazybitch","xamarin-mindstorm",49,0
"1943",2016-03-15 20:04:44,"lazybitch","xamarin-mindstorm",29,14
"1944",2016-03-05 11:11:12,"pwasiewicz","microperformancecomparer",257,0
"1945",2016-03-06 11:36:04,"pwasiewicz","microperformancecomparer",459,0
"1946",2016-03-07 19:43:19,"pwasiewicz","microperformancecomparer",3,0
"1947",2016-03-10 08:22:41,"pwasiewicz","microperformancecomparer",49,1
"1948",2016-03-10 08:23:13,"pwasiewicz","microperformancecomparer",0,0
"1949",2016-03-10 08:24:18,"pwasiewicz","microperformancecomparer",1,1
"1950",2016-03-10 08:25:28,"pwasiewicz","microperformancecomparer",1,1
"1951",2016-03-10 08:25:55,"pwasiewicz","microperformancecomparer",1,1
"1952",2016-03-10 08:26:26,"pwasiewicz","microperformancecomparer",1,1
"1953",2016-03-10 08:29:33,"pwasiewicz","microperformancecomparer",3,2
"1954",2016-03-10 08:30:17,"pwasiewicz","microperformancecomparer",1,1
"1955",2016-03-10 08:30:35,"pwasiewicz","microperformancecomparer",1,1
"1956",2016-03-10 08:48:19,"pwasiewicz","microperformancecomparer",1,0
"1957",2016-03-10 08:48:38,"pwasiewicz","microperformancecomparer",2,0
"1958",2016-03-10 08:49:55,"pwasiewicz","microperformancecomparer",1,2
"1959",2016-03-10 09:27:50,"pwasiewicz","microperformancecomparer",65,0
"1960",2016-03-10 09:38:59,"pwasiewicz","microperformancecomparer",1,1
"1961",2016-03-10 09:45:08,"pwasiewicz","microperformancecomparer",2,1
"1962",2016-03-10 09:45:11,"pwasiewicz","microperformancecomparer",117,1
"1963",2016-03-11 12:06:21,"pwasiewicz","microperformancecomparer",1,1
"1964",2016-03-11 12:06:38,"pwasiewicz","microperformancecomparer",1,1
"1965",2016-03-16 16:53:58,"pwasiewicz","microperformancecomparer",69,13
"1966",2016-03-16 16:54:05,"pwasiewicz","microperformancecomparer",121,1
"1967",2016-03-18 12:52:51,"pwasiewicz","microperformancecomparer",32,15
"1968",2016-03-06 21:30:51,"macborowy","dajsiepoznac-feed",53,0
"1969",2016-03-06 21:41:02,"macborowy","dajsiepoznac-feed",609,0
"1970",2016-03-06 21:47:19,"macborowy","dajsiepoznac-feed",22,3
"1971",2016-03-11 12:27:59,"macborowy","dajsiepoznac-feed",2420,3
"1972",2016-03-11 13:19:15,"macborowy","dajsiepoznac-feed",91,44
"1973",2016-03-11 18:32:21,"macborowy","dajsiepoznac-feed",133,6
"1974",2016-03-11 18:33:29,"macborowy","dajsiepoznac-feed",699,0
"1975",2015-10-07 17:59:42,"tomev","cluvis",0,0
"1976",2015-10-13 22:57:14,"tomev","cluvis",0,0
"1977",2015-12-08 05:14:35,"tomev","cluvis",0,0
"1978",2015-12-10 15:06:51,"tomev","cluvis",0,0
"1979",2015-12-11 07:37:16,"tomev","cluvis",0,0
"1980",2015-12-11 07:39:06,"tomev","cluvis",0,0
"1981",2015-12-11 13:25:23,"tomev","cluvis",0,0
"1982",2015-12-12 19:50:39,"tomev","cluvis",0,0
"1983",2015-12-27 14:14:57,"tomev","cluvis",0,0
"1984",2015-12-27 14:44:32,"tomev","cluvis",0,0
"1985",2015-12-29 15:14:31,"tomev","cluvis",0,0
"1986",2016-02-06 08:35:55,"tomev","cluvis",0,0
"1987",2016-02-06 10:09:43,"tomev","cluvis",0,0
"1988",2016-02-08 09:00:58,"tomev","cluvis",0,0
"1989",2016-02-14 10:23:53,"tomev","cluvis",0,0
"1990",2016-02-14 12:31:44,"tomev","cluvis",0,0
"1991",2016-02-14 12:35:04,"tomev","cluvis",0,0
"1992",2016-02-14 12:36:50,"tomev","cluvis",0,0
"1993",2016-02-17 21:22:40,"tomev","cluvis",0,0
"1994",2016-03-02 10:54:08,"tomev","cluvis",315,204
"1995",2016-03-02 10:59:46,"tomev","cluvis",1,1
"1996",2016-03-02 11:25:53,"tomev","cluvis",0,3
"1997",2016-03-02 11:50:29,"tomev","cluvis",42,3
"1998",2016-03-02 12:08:47,"tomev","cluvis",25,44
"1999",2016-03-02 14:59:30,"tomev","cluvis",35,6
"2000",2016-03-04 16:29:14,"tomev","cluvis",165,82
"2001",2016-03-04 16:37:00,"tomev","cluvis",8,17
"2002",2016-03-04 16:41:37,"tomev","cluvis",5,29
"2003",2016-03-04 16:52:28,"tomev","cluvis",8,2
"2004",2016-03-04 16:53:52,"tomev","cluvis",5,5
"2005",2016-03-10 19:13:18,"panlukz","meetontrail",275,0
"2006",2016-03-10 19:25:29,"panlukz","meetontrail",160,0
"2007",2016-03-10 20:30:53,"panlukz","meetontrail",4,5
"2008",2016-03-10 23:36:34,"panlukz","meetontrail",116,8
"2009",2016-03-07 21:18:01,"szymczakk","dt2016-houzzze",676,0
"2010",2016-03-09 17:57:03,"szymczakk","dt2016-houzzze",34,0
"2011",2016-03-09 18:37:02,"szymczakk","dt2016-houzzze",60,0
"2012",2016-03-09 18:57:54,"szymczakk","dt2016-houzzze",0,0
"2013",2016-03-12 07:40:00,"kkrolikowski","spine",11,0
"2014",2016-03-12 08:17:12,"kkrolikowski","spine",17,1
"2015",2016-03-12 08:24:39,"kkrolikowski","spine",17,0
"2016",2016-03-12 09:36:03,"kkrolikowski","spine",77,2
"2017",2016-03-12 10:20:51,"kkrolikowski","spine",17,2
"2018",2016-03-12 10:59:26,"kkrolikowski","spine",20,1
"2019",2016-03-12 18:24:55,"kkrolikowski","spine",51,2
"2020",2016-03-12 20:13:39,"kkrolikowski","spine",44,0
"2021",2016-03-12 21:40:18,"kkrolikowski","spine",45,1
"2022",2016-03-12 23:39:58,"kkrolikowski","spine",30,0
"2023",2016-03-13 11:20:36,"kkrolikowski","spine",11,6
"2024",2016-03-13 13:02:07,"kkrolikowski","spine",17,12
"2025",2016-03-13 13:23:54,"kkrolikowski","spine",12,3
"2026",2016-03-13 14:04:41,"kkrolikowski","spine",1,0
"2027",2016-03-14 09:08:24,"kkrolikowski","spine",61,9
"2028",2016-03-14 09:56:31,"kkrolikowski","spine",8,4
"2029",2016-03-14 18:47:07,"kkrolikowski","spine",25,0
"2030",2016-03-14 21:56:20,"kkrolikowski","spine",18,10
"2031",2016-03-14 22:35:27,"kkrolikowski","spine",27,0
"2032",2016-03-15 20:11:12,"kkrolikowski","spine",21,6
"2033",2016-03-15 21:32:22,"kkrolikowski","spine",54,2
"2034",2016-03-15 22:15:54,"kkrolikowski","spine",17,2
"2035",2016-03-16 20:38:37,"kkrolikowski","spine",43,1
"2036",2016-03-16 20:48:29,"kkrolikowski","spine",0,1
"2037",2016-03-16 21:24:46,"kkrolikowski","spine",14,5
"2038",2016-03-17 08:54:24,"kkrolikowski","spine",9,4
"2039",2016-03-17 09:28:07,"kkrolikowski","spine",62,0
"2040",2016-03-17 21:09:40,"kkrolikowski","spine",194,25
"2041",2016-03-18 10:40:30,"kkrolikowski","spine",42,8
"2042",2016-03-18 12:20:32,"kkrolikowski","spine",55,19
"2043",2015-03-03 23:43:48,"bnowakow","netproxy-vagrant",0,0
"2044",2015-03-07 01:47:32,"bnowakow","netproxy-vagrant",0,0
"2045",2015-03-07 02:26:58,"bnowakow","netproxy-vagrant",0,0
"2046",2015-03-07 02:43:59,"bnowakow","netproxy-vagrant",0,0
"2047",2015-03-07 02:47:21,"bnowakow","netproxy-vagrant",0,0
"2048",2015-03-07 02:49:15,"bnowakow","netproxy-vagrant",0,0
"2049",2015-03-07 05:17:16,"bnowakow","netproxy-vagrant",0,0
"2050",2015-05-10 02:46:36,"bnowakow","netproxy-vagrant",0,0
"2051",2016-03-09 17:15:44,"kazaarblog","manageit",1,0
"2052",2016-03-11 21:12:52,"yotkaz","pleateame",1,0
"2053",2016-03-09 17:20:52,"langus","wpm",23396,0
"2054",2016-03-09 22:26:19,"jakubdziworski","enkel-jvm-language",2,0
"2055",2016-03-09 19:50:15,"pawelszczygielski","dajsiepoznac",259,0
"2056",2016-03-10 14:01:58,"pawelszczygielski","dajsiepoznac",182,0
"2057",2016-03-12 18:19:14,"pawelszczygielski","dajsiepoznac",140,19
"2058",2016-03-14 12:49:53,"pawelszczygielski","dajsiepoznac",5,1
"2059",2016-03-15 09:35:17,"pawelszczygielski","dajsiepoznac",2,2
"2060",2016-03-15 12:50:36,"pawelszczygielski","dajsiepoznac",11,11
